"date","year","month","day","9129002"
1998-05-21,1998,5,21,5.9664141
1998-05-22,1998,5,22,3.2474899
1998-05-23,1998,5,23,0.13995521
1998-05-24,1998,5,24,2.0394355
1998-05-25,1998,5,25,3.9711988
1998-05-26,1998,5,26,10.823786
1998-05-27,1998,5,27,13.671201
1998-05-28,1998,5,28,5.5571388
1998-05-29,1998,5,29,2.1444789
1998-05-30,1998,5,30,0
1998-05-31,1998,5,31,0
1998-06-01,1998,6,1,0
1998-06-02,1998,6,2,0
1998-06-03,1998,6,3,0
1998-06-04,1998,6,4,9.9287688
1998-06-05,1998,6,5,20.417635
1998-06-06,1998,6,6,10.766324
1998-06-07,1998,6,7,3.3355496
1998-06-08,1998,6,8,0
1998-06-09,1998,6,9,0
1998-06-10,1998,6,10,1.385034
1998-06-11,1998,6,11,0
1998-06-12,1998,6,12,0
1998-06-13,1998,6,13,0
1998-06-14,1998,6,14,0
1998-06-15,1998,6,15,5.241739
1998-06-16,1998,6,16,35.385013
1998-06-17,1998,6,17,7.4309423
1998-06-18,1998,6,18,21.777054
1998-06-19,1998,6,19,5.4765436
1998-06-20,1998,6,20,0
1998-06-21,1998,6,21,0
1998-06-22,1998,6,22,1.6343051
1998-06-23,1998,6,23,0
1998-06-24,1998,6,24,0
1998-06-25,1998,6,25,0
1998-06-26,1998,6,26,0
1998-06-27,1998,6,27,0
1998-06-28,1998,6,28,16.498575
1998-06-29,1998,6,29,3.7342153
1998-06-30,1998,6,30,0
1998-07-01,1998,7,1,17.894233
1998-07-02,1998,7,2,33.375654
1998-07-03,1998,7,3,12.966457
1998-07-04,1998,7,4,21.593676
1998-07-05,1998,7,5,11.98179
1998-07-06,1998,7,6,19.227575
1998-07-07,1998,7,7,2.239658
1998-07-08,1998,7,8,0
1998-07-09,1998,7,9,0
1998-07-10,1998,7,10,0
1998-07-11,1998,7,11,0
1998-07-12,1998,7,12,0
1998-07-13,1998,7,13,5.8057719
1998-07-14,1998,7,14,8.3340748
1998-07-15,1998,7,15,0
1998-07-16,1998,7,16,0
1998-07-17,1998,7,17,0.39890918
1998-07-18,1998,7,18,0
1998-07-19,1998,7,19,0
1998-07-20,1998,7,20,0
1998-07-21,1998,7,21,0
1998-07-22,1998,7,22,0
1998-07-23,1998,7,23,0
1998-07-24,1998,7,24,0
1998-07-25,1998,7,25,0
1998-07-26,1998,7,26,22.936115
1998-07-27,1998,7,27,3.7624157
1998-07-28,1998,7,28,0
1998-07-29,1998,7,29,0
1998-07-30,1998,7,30,0
1998-07-31,1998,7,31,0
1998-08-01,1998,8,1,0
1998-08-02,1998,8,2,0
1998-08-03,1998,8,3,0
1998-08-04,1998,8,4,0
1998-08-05,1998,8,5,9.6802414
1998-08-06,1998,8,6,7.0738503
1998-08-07,1998,8,7,33.148211
1998-08-08,1998,8,8,3.7501711
1998-08-09,1998,8,9,3.0584067
1998-08-10,1998,8,10,0
1998-08-11,1998,8,11,13.214075
1998-08-12,1998,8,12,7.0594793
1998-08-13,1998,8,13,21.986171
1998-08-14,1998,8,14,47.513098
1998-08-15,1998,8,15,25.836142
1998-08-16,1998,8,16,16.495668
1998-08-17,1998,8,17,0
1998-08-18,1998,8,18,20.565769
1998-08-19,1998,8,19,0.0013312819
1998-08-20,1998,8,20,0
1998-08-21,1998,8,21,0
1998-08-22,1998,8,22,0
1998-08-23,1998,8,23,0
1998-08-24,1998,8,24,0
1998-08-25,1998,8,25,0
1998-08-26,1998,8,26,0
1998-08-27,1998,8,27,0
1998-08-28,1998,8,28,0
1998-08-29,1998,8,29,0
1998-08-30,1998,8,30,0
1998-08-31,1998,8,31,0
1998-09-01,1998,9,1,0
1998-09-02,1998,9,2,0
1998-09-03,1998,9,3,0
1998-09-04,1998,9,4,0
1998-09-05,1998,9,5,0
1998-09-06,1998,9,6,4.1488407
1998-09-07,1998,9,7,11.643913
1998-09-08,1998,9,8,0
1998-09-09,1998,9,9,19.439027
1998-09-10,1998,9,10,30.871882
1998-09-11,1998,9,11,7.7281056
1998-09-12,1998,9,12,0.77296109
1998-09-13,1998,9,13,0
1998-09-14,1998,9,14,0
1998-09-15,1998,9,15,0
1998-09-16,1998,9,16,0
1998-09-17,1998,9,17,0
1998-09-18,1998,9,18,0
1998-09-19,1998,9,19,0
1998-09-20,1998,9,20,0
1998-09-21,1998,9,21,13.372491
1998-09-22,1998,9,22,3.8836113
1998-09-23,1998,9,23,0
1998-09-24,1998,9,24,0
1998-09-25,1998,9,25,0
1998-09-26,1998,9,26,1.4507336
1998-09-27,1998,9,27,6.9816872
1998-09-28,1998,9,28,0
1998-09-29,1998,9,29,0
1998-09-30,1998,9,30,0
1998-10-01,1998,10,1,0
1998-10-02,1998,10,2,0
1998-10-03,1998,10,3,7.5897292
1998-10-04,1998,10,4,0
1998-10-05,1998,10,5,0
1998-10-06,1998,10,6,0
1998-10-07,1998,10,7,0
1998-10-08,1998,10,8,0
1998-10-09,1998,10,9,0
1998-10-10,1998,10,10,5.2394406
1998-10-11,1998,10,11,0
1998-10-12,1998,10,12,0
1998-10-13,1998,10,13,0
1998-10-14,1998,10,14,0
1998-10-15,1998,10,15,0
1998-10-16,1998,10,16,0
1998-10-17,1998,10,17,0
1998-10-18,1998,10,18,0
1998-10-19,1998,10,19,0
1998-10-20,1998,10,20,0
1998-10-21,1998,10,21,0
1998-10-22,1998,10,22,1.0910636
1998-10-23,1998,10,23,0
1998-10-24,1998,10,24,0
1998-10-25,1998,10,25,0
1998-10-26,1998,10,26,3.1160493
1998-10-27,1998,10,27,0
1998-10-28,1998,10,28,0
1998-10-29,1998,10,29,0
1998-10-30,1998,10,30,0
1998-10-31,1998,10,31,0
1998-11-01,1998,11,1,0
1998-11-02,1998,11,2,0
1998-11-03,1998,11,3,0.15408279
1998-11-04,1998,11,4,0
1998-11-05,1998,11,5,0
1998-11-06,1998,11,6,0.024603175
1998-11-07,1998,11,7,10.66299
1998-11-08,1998,11,8,0
1998-11-09,1998,11,9,0
1998-11-10,1998,11,10,0
1998-11-11,1998,11,11,0
1998-11-12,1998,11,12,0
1998-11-13,1998,11,13,0.028147348
1998-11-14,1998,11,14,0
1998-11-15,1998,11,15,0.45758857
1998-11-16,1998,11,16,0
1998-11-17,1998,11,17,0
1998-11-18,1998,11,18,0
1998-11-19,1998,11,19,0
1998-11-20,1998,11,20,0
1998-11-21,1998,11,21,0
1998-11-22,1998,11,22,0
1998-11-23,1998,11,23,0
1998-11-24,1998,11,24,0
1998-11-25,1998,11,25,0
1998-11-26,1998,11,26,34.76035
1998-11-27,1998,11,27,0.0040094288
1998-11-28,1998,11,28,0
1998-11-29,1998,11,29,0
1998-11-30,1998,11,30,0
1998-12-01,1998,12,1,0
1998-12-02,1998,12,2,0
1998-12-03,1998,12,3,0
1998-12-04,1998,12,4,0
1998-12-05,1998,12,5,0
1998-12-06,1998,12,6,0
1998-12-07,1998,12,7,9.0983461e-06
1998-12-08,1998,12,8,3.23296
1998-12-09,1998,12,9,0
1998-12-10,1998,12,10,0
1998-12-11,1998,12,11,0
1998-12-12,1998,12,12,0
1998-12-13,1998,12,13,0
1998-12-14,1998,12,14,0
1998-12-15,1998,12,15,8.0444771
1998-12-16,1998,12,16,0
1998-12-17,1998,12,17,0
1998-12-18,1998,12,18,0
1998-12-19,1998,12,19,0
1998-12-20,1998,12,20,0
1998-12-21,1998,12,21,0
1998-12-22,1998,12,22,0
1998-12-23,1998,12,23,0
1998-12-24,1998,12,24,0
1998-12-25,1998,12,25,0
1998-12-26,1998,12,26,2.9174267
1998-12-27,1998,12,27,51.617169
1998-12-28,1998,12,28,0.051229725
1998-12-29,1998,12,29,0
1998-12-30,1998,12,30,0
1998-12-31,1998,12,31,0
1999-01-01,1999,1,1,0.00063529803
1999-01-02,1999,1,2,0
1999-01-03,1999,1,3,1.7430501
1999-01-04,1999,1,4,0
1999-01-05,1999,1,5,0
1999-01-06,1999,1,6,0
1999-01-07,1999,1,7,18.879575
1999-01-08,1999,1,8,0
1999-01-09,1999,1,9,0
1999-01-10,1999,1,10,0
1999-01-11,1999,1,11,0
1999-01-12,1999,1,12,0
1999-01-13,1999,1,13,0
1999-01-14,1999,1,14,0
1999-01-15,1999,1,15,0
1999-01-16,1999,1,16,0
1999-01-17,1999,1,17,0
1999-01-18,1999,1,18,0
1999-01-19,1999,1,19,0
1999-01-20,1999,1,20,0
1999-01-21,1999,1,21,0
1999-01-22,1999,1,22,0
1999-01-23,1999,1,23,0
1999-01-24,1999,1,24,0
1999-01-25,1999,1,25,0
1999-01-26,1999,1,26,0
1999-01-27,1999,1,27,0
1999-01-28,1999,1,28,0
1999-01-29,1999,1,29,2.7381417
1999-01-30,1999,1,30,0
1999-01-31,1999,1,31,7.8703503
1999-02-01,1999,2,1,10.418349
1999-02-02,1999,2,2,5.7808787
1999-02-03,1999,2,3,0
1999-02-04,1999,2,4,0
1999-02-05,1999,2,5,0
1999-02-06,1999,2,6,0
1999-02-07,1999,2,7,0
1999-02-08,1999,2,8,0
1999-02-09,1999,2,9,0
1999-02-10,1999,2,10,0
1999-02-11,1999,2,11,0
1999-02-12,1999,2,12,0
1999-02-13,1999,2,13,0
1999-02-14,1999,2,14,0
1999-02-15,1999,2,15,0
1999-02-16,1999,2,16,0
1999-02-17,1999,2,17,0
1999-02-18,1999,2,18,0
1999-02-19,1999,2,19,0
1999-02-20,1999,2,20,0
1999-02-21,1999,2,21,0.068948132
1999-02-22,1999,2,22,0
1999-02-23,1999,2,23,0.91325363
1999-02-24,1999,2,24,0
1999-02-25,1999,2,25,4.5055213
1999-02-26,1999,2,26,0
1999-02-27,1999,2,27,0
1999-02-28,1999,2,28,25.463664
1999-03-01,1999,3,1,9.2419408
1999-03-02,1999,3,2,0
1999-03-03,1999,3,3,0.11326452
1999-03-04,1999,3,4,0
1999-03-05,1999,3,5,6.5511558
1999-03-06,1999,3,6,12.382174
1999-03-07,1999,3,7,1.2112073
1999-03-08,1999,3,8,0
1999-03-09,1999,3,9,0
1999-03-10,1999,3,10,0
1999-03-11,1999,3,11,0
1999-03-12,1999,3,12,0
1999-03-13,1999,3,13,1.9657085
1999-03-14,1999,3,14,5.0341132
1999-03-15,1999,3,15,4.472003
1999-03-16,1999,3,16,0
1999-03-17,1999,3,17,0
1999-03-18,1999,3,18,0
1999-03-19,1999,3,19,0.00028149761
1999-03-20,1999,3,20,0
1999-03-21,1999,3,21,0
1999-03-22,1999,3,22,0
1999-03-23,1999,3,23,6.6307891
1999-03-24,1999,3,24,0
1999-03-25,1999,3,25,0
1999-03-26,1999,3,26,0
1999-03-27,1999,3,27,0.092033671
1999-03-28,1999,3,28,3.0390248
1999-03-29,1999,3,29,0
1999-03-30,1999,3,30,0
1999-03-31,1999,3,31,0
1999-04-01,1999,4,1,0
1999-04-02,1999,4,2,0
1999-04-03,1999,4,3,0
1999-04-04,1999,4,4,0.013827167
1999-04-05,1999,4,5,0
1999-04-06,1999,4,6,0
1999-04-07,1999,4,7,0
1999-04-08,1999,4,8,0
1999-04-09,1999,4,9,0
1999-04-10,1999,4,10,0
1999-04-11,1999,4,11,0
1999-04-12,1999,4,12,0.25527729
1999-04-13,1999,4,13,20.199981
1999-04-14,1999,4,14,4.9528632
1999-04-15,1999,4,15,0
1999-04-16,1999,4,16,0
1999-04-17,1999,4,17,0
1999-04-18,1999,4,18,0
1999-04-19,1999,4,19,0
1999-04-20,1999,4,20,7.550046
1999-04-21,1999,4,21,0.011498894
1999-04-22,1999,4,22,0
1999-04-23,1999,4,23,0
1999-04-24,1999,4,24,0
1999-04-25,1999,4,25,1.1240652
1999-04-26,1999,4,26,2.6865964
1999-04-27,1999,4,27,0
1999-04-28,1999,4,28,0
1999-04-29,1999,4,29,12.668581
1999-04-30,1999,4,30,14.657545
1999-05-01,1999,5,1,7.1909887
1999-05-02,1999,5,2,18.505118
1999-05-03,1999,5,3,0
1999-05-04,1999,5,4,3.0888023
1999-05-05,1999,5,5,39.86044
1999-05-06,1999,5,6,10.279107
1999-05-07,1999,5,7,0
1999-05-08,1999,5,8,0
1999-05-09,1999,5,9,6.7395052
1999-05-10,1999,5,10,0
1999-05-11,1999,5,11,0
1999-05-12,1999,5,12,0
1999-05-13,1999,5,13,14.680294
1999-05-14,1999,5,14,6.6804276
1999-05-15,1999,5,15,9.3693164
1999-05-16,1999,5,16,3.7732385
1999-05-17,1999,5,17,0
1999-05-18,1999,5,18,0
1999-05-19,1999,5,19,6.9524668
1999-05-20,1999,5,20,0
1999-05-21,1999,5,21,0
1999-05-22,1999,5,22,0
1999-05-23,1999,5,23,0
1999-05-24,1999,5,24,0
1999-05-25,1999,5,25,23.192929
1999-05-26,1999,5,26,31.288966
1999-05-27,1999,5,27,21.089263
1999-05-28,1999,5,28,4.6272166
1999-05-29,1999,5,29,0
1999-05-30,1999,5,30,0
1999-05-31,1999,5,31,0.0080995686
1999-06-01,1999,6,1,0
1999-06-02,1999,6,2,0
1999-06-03,1999,6,3,0
1999-06-04,1999,6,4,0
1999-06-05,1999,6,5,0
1999-06-06,1999,6,6,0
1999-06-07,1999,6,7,0
1999-06-08,1999,6,8,0
1999-06-09,1999,6,9,0
1999-06-10,1999,6,10,41.10765
1999-06-11,1999,6,11,1.9168456
1999-06-12,1999,6,12,11.313035
1999-06-13,1999,6,13,63.068835
1999-06-14,1999,6,14,13.444516
1999-06-15,1999,6,15,0
1999-06-16,1999,6,16,14.969278
1999-06-17,1999,6,17,20.706252
1999-06-18,1999,6,18,2.9165625
1999-06-19,1999,6,19,41.040831
1999-06-20,1999,6,20,51.204871
1999-06-21,1999,6,21,25.760204
1999-06-22,1999,6,22,11.284503
1999-06-23,1999,6,23,22.545282
1999-06-24,1999,6,24,25.268142
1999-06-25,1999,6,25,41.356055
1999-06-26,1999,6,26,13.884669
1999-06-27,1999,6,27,12.198138
1999-06-28,1999,6,28,12.157403
1999-06-29,1999,6,29,6.373564
1999-06-30,1999,6,30,23.929462
1999-07-01,1999,7,1,11.330522
1999-07-02,1999,7,2,0
1999-07-03,1999,7,3,0
1999-07-04,1999,7,4,0
1999-07-05,1999,7,5,0
1999-07-06,1999,7,6,0
1999-07-07,1999,7,7,0
1999-07-08,1999,7,8,0
1999-07-09,1999,7,9,28.51249
1999-07-10,1999,7,10,10.045371
1999-07-11,1999,7,11,8.5828605
1999-07-12,1999,7,12,4.0746231e-05
1999-07-13,1999,7,13,0
1999-07-14,1999,7,14,0
1999-07-15,1999,7,15,0
1999-07-16,1999,7,16,0
1999-07-17,1999,7,17,0
1999-07-18,1999,7,18,0
1999-07-19,1999,7,19,3.8592623
1999-07-20,1999,7,20,14.479435
1999-07-21,1999,7,21,0
1999-07-22,1999,7,22,7.0201696
1999-07-23,1999,7,23,2.0670468
1999-07-24,1999,7,24,0
1999-07-25,1999,7,25,10.018828
1999-07-26,1999,7,26,0
1999-07-27,1999,7,27,0
1999-07-28,1999,7,28,38.969405
1999-07-29,1999,7,29,9.6819044
1999-07-30,1999,7,30,0
1999-07-31,1999,7,31,0
1999-08-01,1999,8,1,0
1999-08-02,1999,8,2,0
1999-08-03,1999,8,3,9.4257172
1999-08-04,1999,8,4,35.150749
1999-08-05,1999,8,5,14.893212
1999-08-06,1999,8,6,0
1999-08-07,1999,8,7,20.975721
1999-08-08,1999,8,8,4.7742316
1999-08-09,1999,8,9,24.714459
1999-08-10,1999,8,10,12.045761
1999-08-11,1999,8,11,4.5263883
1999-08-12,1999,8,12,0
1999-08-13,1999,8,13,0.017899917
1999-08-14,1999,8,14,0
1999-08-15,1999,8,15,0
1999-08-16,1999,8,16,5.9986683
1999-08-17,1999,8,17,19.098167
1999-08-18,1999,8,18,56.850893
1999-08-19,1999,8,19,24.083479
1999-08-20,1999,8,20,15.416701
1999-08-21,1999,8,21,0
1999-08-22,1999,8,22,0
1999-08-23,1999,8,23,0
1999-08-24,1999,8,24,3.2275001
1999-08-25,1999,8,25,0
1999-08-26,1999,8,26,0
1999-08-27,1999,8,27,17.107575
1999-08-28,1999,8,28,6.020723
1999-08-29,1999,8,29,26.160638
1999-08-30,1999,8,30,17.598584
1999-08-31,1999,8,31,24.012223
1999-09-01,1999,9,1,26.035128
1999-09-02,1999,9,2,7.8251345
1999-09-03,1999,9,3,0.41643275
1999-09-04,1999,9,4,25.380438
1999-09-05,1999,9,5,40.99432
1999-09-06,1999,9,6,28.955854
1999-09-07,1999,9,7,22.732235
1999-09-08,1999,9,8,14.224062
1999-09-09,1999,9,9,10.226036
1999-09-10,1999,9,10,11.911339
1999-09-11,1999,9,11,24.994834
1999-09-12,1999,9,12,35.037302
1999-09-13,1999,9,13,22.795444
1999-09-14,1999,9,14,13.375553
1999-09-15,1999,9,15,7.940291
1999-09-16,1999,9,16,0
1999-09-17,1999,9,17,0.6109826
1999-09-18,1999,9,18,0
1999-09-19,1999,9,19,0
1999-09-20,1999,9,20,0
1999-09-21,1999,9,21,0
1999-09-22,1999,9,22,0
1999-09-23,1999,9,23,0
1999-09-24,1999,9,24,0
1999-09-25,1999,9,25,0
1999-09-26,1999,9,26,3.0592648
1999-09-27,1999,9,27,3.0889613
1999-09-28,1999,9,28,0
1999-09-29,1999,9,29,0
1999-09-30,1999,9,30,0
1999-10-01,1999,10,1,0
1999-10-02,1999,10,2,0
1999-10-03,1999,10,3,0
1999-10-04,1999,10,4,0
1999-10-05,1999,10,5,1.3288959
1999-10-06,1999,10,6,0
1999-10-07,1999,10,7,0
1999-10-08,1999,10,8,0
1999-10-09,1999,10,9,2.9785487
1999-10-10,1999,10,10,0
1999-10-11,1999,10,11,10.470779
1999-10-12,1999,10,12,3.5788778
1999-10-13,1999,10,13,0
1999-10-14,1999,10,14,0
1999-10-15,1999,10,15,0
1999-10-16,1999,10,16,0
1999-10-17,1999,10,17,0
1999-10-18,1999,10,18,0
1999-10-19,1999,10,19,0
1999-10-20,1999,10,20,0
1999-10-21,1999,10,21,0
1999-10-22,1999,10,22,0
1999-10-23,1999,10,23,0
1999-10-24,1999,10,24,0
1999-10-25,1999,10,25,5.9311396
1999-10-26,1999,10,26,13.310907
1999-10-27,1999,10,27,0
1999-10-28,1999,10,28,0
1999-10-29,1999,10,29,0
1999-10-30,1999,10,30,0
1999-10-31,1999,10,31,16.089224
1999-11-01,1999,11,1,4.9670055
1999-11-02,1999,11,2,0
1999-11-03,1999,11,3,0
1999-11-04,1999,11,4,9.3877734
1999-11-05,1999,11,5,11.730624
1999-11-06,1999,11,6,6.5463953
1999-11-07,1999,11,7,0
1999-11-08,1999,11,8,0
1999-11-09,1999,11,9,0
1999-11-10,1999,11,10,0
1999-11-11,1999,11,11,0
1999-11-12,1999,11,12,0
1999-11-13,1999,11,13,0
1999-11-14,1999,11,14,1.9117896
1999-11-15,1999,11,15,7.568167
1999-11-16,1999,11,16,0
1999-11-17,1999,11,17,5.9544075
1999-11-18,1999,11,18,0
1999-11-19,1999,11,19,0
1999-11-20,1999,11,20,0
1999-11-21,1999,11,21,0
1999-11-22,1999,11,22,0
1999-11-23,1999,11,23,0
1999-11-24,1999,11,24,0
1999-11-25,1999,11,25,0
1999-11-26,1999,11,26,0
1999-11-27,1999,11,27,0
1999-11-28,1999,11,28,0
1999-11-29,1999,11,29,10.211751
1999-11-30,1999,11,30,4.6936733
1999-12-01,1999,12,1,0
1999-12-02,1999,12,2,0
1999-12-03,1999,12,3,7.4286371
1999-12-04,1999,12,4,3.4809867
1999-12-05,1999,12,5,0
1999-12-06,1999,12,6,0
1999-12-07,1999,12,7,0
1999-12-08,1999,12,8,0
1999-12-09,1999,12,9,0
1999-12-10,1999,12,10,0
1999-12-11,1999,12,11,0
1999-12-12,1999,12,12,0
1999-12-13,1999,12,13,0
1999-12-14,1999,12,14,0
1999-12-15,1999,12,15,0.009632376
1999-12-16,1999,12,16,6.3465235
1999-12-17,1999,12,17,13.907857
1999-12-18,1999,12,18,1.9339159
1999-12-19,1999,12,19,0
1999-12-20,1999,12,20,0
1999-12-21,1999,12,21,0
1999-12-22,1999,12,22,0
1999-12-23,1999,12,23,0
1999-12-24,1999,12,24,0
1999-12-25,1999,12,25,0
1999-12-26,1999,12,26,0
1999-12-27,1999,12,27,0
1999-12-28,1999,12,28,7.8894613
1999-12-29,1999,12,29,0
1999-12-30,1999,12,30,0
1999-12-31,1999,12,31,0
2000-01-01,2000,1,1,0
2000-01-02,2000,1,2,0.54370446
2000-01-03,2000,1,3,0.38746696
2000-01-04,2000,1,4,0.81675859
2000-01-05,2000,1,5,0
2000-01-06,2000,1,6,2.8902401
2000-01-07,2000,1,7,0.43623947
2000-01-08,2000,1,8,0
2000-01-09,2000,1,9,0
2000-01-10,2000,1,10,0
2000-01-11,2000,1,11,0.00074975565
2000-01-12,2000,1,12,3.2964429
2000-01-13,2000,1,13,0
2000-01-14,2000,1,14,0
2000-01-15,2000,1,15,5.5497892
2000-01-16,2000,1,16,0
2000-01-17,2000,1,17,0
2000-01-18,2000,1,18,0
2000-01-19,2000,1,19,0
2000-01-20,2000,1,20,2.013353
2000-01-21,2000,1,21,0
2000-01-22,2000,1,22,0
2000-01-23,2000,1,23,0
2000-01-24,2000,1,24,0
2000-01-25,2000,1,25,0
2000-01-26,2000,1,26,0
2000-01-27,2000,1,27,0
2000-01-28,2000,1,28,25.574437
2000-01-29,2000,1,29,3.1624233
2000-01-30,2000,1,30,0
2000-01-31,2000,1,31,0
2000-02-01,2000,2,1,24.145049
2000-02-02,2000,2,2,0.55988674
2000-02-03,2000,2,3,0
2000-02-04,2000,2,4,22.343697
2000-02-05,2000,2,5,0.2432857
2000-02-06,2000,2,6,0
2000-02-07,2000,2,7,0
2000-02-08,2000,2,8,17.298662
2000-02-09,2000,2,9,21.155283
2000-02-10,2000,2,10,72.636369
2000-02-11,2000,2,11,18.646519
2000-02-12,2000,2,12,0.064841724
2000-02-13,2000,2,13,0
2000-02-14,2000,2,14,0
2000-02-15,2000,2,15,0
2000-02-16,2000,2,16,0
2000-02-17,2000,2,17,0.348383
2000-02-18,2000,2,18,0
2000-02-19,2000,2,19,0
2000-02-20,2000,2,20,0
2000-02-21,2000,2,21,0
2000-02-22,2000,2,22,0
2000-02-23,2000,2,23,0
2000-02-24,2000,2,24,0
2000-02-25,2000,2,25,0.26626012
2000-02-26,2000,2,26,26.529057
2000-02-27,2000,2,27,9.5827639
2000-02-28,2000,2,28,0
2000-02-29,2000,2,29,0
2000-03-01,2000,3,1,0
2000-03-02,2000,3,2,0
2000-03-03,2000,3,3,0
2000-03-04,2000,3,4,0
2000-03-05,2000,3,5,0
2000-03-06,2000,3,6,0
2000-03-07,2000,3,7,0.074937528
2000-03-08,2000,3,8,6.3110681
2000-03-09,2000,3,9,4.0997174
2000-03-10,2000,3,10,0
2000-03-11,2000,3,11,0.99240759
2000-03-12,2000,3,12,23.503488
2000-03-13,2000,3,13,1.733505
2000-03-14,2000,3,14,8.9376638
2000-03-15,2000,3,15,8.5123134
2000-03-16,2000,3,16,0
2000-03-17,2000,3,17,0
2000-03-18,2000,3,18,0
2000-03-19,2000,3,19,0.1007763
2000-03-20,2000,3,20,4.9046349
2000-03-21,2000,3,21,0
2000-03-22,2000,3,22,13.561659
2000-03-23,2000,3,23,7.6060481
2000-03-24,2000,3,24,0
2000-03-25,2000,3,25,6.8674288
2000-03-26,2000,3,26,8.7684117
2000-03-27,2000,3,27,0
2000-03-28,2000,3,28,0
2000-03-29,2000,3,29,0
2000-03-30,2000,3,30,0
2000-03-31,2000,3,31,0
2000-04-01,2000,4,1,0
2000-04-02,2000,4,2,0
2000-04-03,2000,4,3,0
2000-04-04,2000,4,4,0.026909907
2000-04-05,2000,4,5,0
2000-04-06,2000,4,6,0
2000-04-07,2000,4,7,8.7792953
2000-04-08,2000,4,8,21.198844
2000-04-09,2000,4,9,0
2000-04-10,2000,4,10,0
2000-04-11,2000,4,11,0
2000-04-12,2000,4,12,0
2000-04-13,2000,4,13,6.3588506
2000-04-14,2000,4,14,17.070253
2000-04-15,2000,4,15,2.2317798
2000-04-16,2000,4,16,0
2000-04-17,2000,4,17,0
2000-04-18,2000,4,18,0
2000-04-19,2000,4,19,0
2000-04-20,2000,4,20,0
2000-04-21,2000,4,21,0
2000-04-22,2000,4,22,0
2000-04-23,2000,4,23,0
2000-04-24,2000,4,24,25.805609
2000-04-25,2000,4,25,1.7270939
2000-04-26,2000,4,26,0
2000-04-27,2000,4,27,0
2000-04-28,2000,4,28,6.4659268
2000-04-29,2000,4,29,20.069957
2000-04-30,2000,4,30,30.02328
2000-05-01,2000,5,1,15.666488
2000-05-02,2000,5,2,9.9234647
2000-05-03,2000,5,3,0
2000-05-04,2000,5,4,0
2000-05-05,2000,5,5,0
2000-05-06,2000,5,6,0
2000-05-07,2000,5,7,0
2000-05-08,2000,5,8,0
2000-05-09,2000,5,9,0
2000-05-10,2000,5,10,0.13279599
2000-05-11,2000,5,11,0
2000-05-12,2000,5,12,0
2000-05-13,2000,5,13,0
2000-05-14,2000,5,14,3.1241068
2000-05-15,2000,5,15,5.1549577
2000-05-16,2000,5,16,0
2000-05-17,2000,5,17,0
2000-05-18,2000,5,18,1.487036
2000-05-19,2000,5,19,14.969619
2000-05-20,2000,5,20,19.280296
2000-05-21,2000,5,21,5.136933
2000-05-22,2000,5,22,0
2000-05-23,2000,5,23,0
2000-05-24,2000,5,24,20.595848
2000-05-25,2000,5,25,11.013667
2000-05-26,2000,5,26,3.0354764
2000-05-27,2000,5,27,1.063065
2000-05-28,2000,5,28,18.226967
2000-05-29,2000,5,29,1.1065035
2000-05-30,2000,5,30,0
2000-05-31,2000,5,31,0
2000-06-01,2000,6,1,14.447721
2000-06-02,2000,6,2,74.678372
2000-06-03,2000,6,3,60.199743
2000-06-04,2000,6,4,21.007208
2000-06-05,2000,6,5,0
2000-06-06,2000,6,6,0
2000-06-07,2000,6,7,3.6627931
2000-06-08,2000,6,8,10.138601
2000-06-09,2000,6,9,15.684603
2000-06-10,2000,6,10,2.3297969
2000-06-11,2000,6,11,63.945018
2000-06-12,2000,6,12,44.559669
2000-06-13,2000,6,13,41.86109
2000-06-14,2000,6,14,9.6587435
2000-06-15,2000,6,15,0
2000-06-16,2000,6,16,0
2000-06-17,2000,6,17,0
2000-06-18,2000,6,18,0
2000-06-19,2000,6,19,8.3513583
2000-06-20,2000,6,20,28.50488
2000-06-21,2000,6,21,29.17819
2000-06-22,2000,6,22,8.9228759
2000-06-23,2000,6,23,45.942189
2000-06-24,2000,6,24,24.052735
2000-06-25,2000,6,25,21.278943
2000-06-26,2000,6,26,45.709961
2000-06-27,2000,6,27,28.029752
2000-06-28,2000,6,28,15.79126
2000-06-29,2000,6,29,62.53829
2000-06-30,2000,6,30,29.702972
2000-07-01,2000,7,1,24.446317
2000-07-02,2000,7,2,20.076509
2000-07-03,2000,7,3,24.077546
2000-07-04,2000,7,4,4.4325988
2000-07-05,2000,7,5,36.378355
2000-07-06,2000,7,6,19.978047
2000-07-07,2000,7,7,3.198021
2000-07-08,2000,7,8,0
2000-07-09,2000,7,9,0.0016139806
2000-07-10,2000,7,10,0
2000-07-11,2000,7,11,0
2000-07-12,2000,7,12,0
2000-07-13,2000,7,13,3.6400889
2000-07-14,2000,7,14,0.0019440394
2000-07-15,2000,7,15,0
2000-07-16,2000,7,16,0.15985795
2000-07-17,2000,7,17,0
2000-07-18,2000,7,18,0
2000-07-19,2000,7,19,22.56953
2000-07-20,2000,7,20,12.688624
2000-07-21,2000,7,21,0
2000-07-22,2000,7,22,3.2587885
2000-07-23,2000,7,23,10.256161
2000-07-24,2000,7,24,0
2000-07-25,2000,7,25,0
2000-07-26,2000,7,26,0
2000-07-27,2000,7,27,0
2000-07-28,2000,7,28,0
2000-07-29,2000,7,29,0
2000-07-30,2000,7,30,3.6635342
2000-07-31,2000,7,31,18.598335
