"date","year","month","day","5707002"
1988-02-22,1988,2,22,0
1988-02-23,1988,2,23,0.57817565
1988-02-24,1988,2,24,0.25707818
1988-02-25,1988,2,25,0.033353271
1988-02-26,1988,2,26,0.0030790599
1988-02-27,1988,2,27,0
1988-02-28,1988,2,28,0
1988-02-29,1988,2,29,0
1988-03-01,1988,3,1,0
1988-03-02,1988,3,2,0
1988-03-03,1988,3,3,0
1988-03-04,1988,3,4,0
1988-03-05,1988,3,5,0
1988-03-06,1988,3,6,0
1988-03-07,1988,3,7,0
1988-03-08,1988,3,8,0
1988-03-09,1988,3,9,0.012690561
1988-03-10,1988,3,10,2.715076
1988-03-11,1988,3,11,0
1988-03-12,1988,3,12,0
1988-03-13,1988,3,13,0
1988-03-14,1988,3,14,0
1988-03-15,1988,3,15,0
1988-03-16,1988,3,16,0
1988-03-17,1988,3,17,0
1988-03-18,1988,3,18,0
1988-03-19,1988,3,19,0
1988-03-20,1988,3,20,0
1988-03-21,1988,3,21,0
1988-03-22,1988,3,22,0
1988-03-23,1988,3,23,0
1988-03-24,1988,3,24,0
1988-03-25,1988,3,25,0
1988-03-26,1988,3,26,0
1988-03-27,1988,3,27,0
1988-03-28,1988,3,28,0
1988-03-29,1988,3,29,0
1988-03-30,1988,3,30,0
1988-03-31,1988,3,31,0
1988-04-01,1988,4,1,0
1988-04-02,1988,4,2,0
1988-04-03,1988,4,3,0
1988-04-04,1988,4,4,0
1988-04-05,1988,4,5,0
1988-04-06,1988,4,6,0
1988-04-07,1988,4,7,0
1988-04-08,1988,4,8,0
1988-04-09,1988,4,9,0
1988-04-10,1988,4,10,0
1988-04-11,1988,4,11,0
1988-04-12,1988,4,12,0
1988-04-13,1988,4,13,0
1988-04-14,1988,4,14,7.462727
1988-04-15,1988,4,15,0.0015493131
1988-04-16,1988,4,16,0
1988-04-17,1988,4,17,0
1988-04-18,1988,4,18,0
1988-04-19,1988,4,19,0
1988-04-20,1988,4,20,0.968939
1988-04-21,1988,4,21,0
1988-04-22,1988,4,22,0
1988-04-23,1988,4,23,0
1988-04-24,1988,4,24,0
1988-04-25,1988,4,25,0
1988-04-26,1988,4,26,0
1988-04-27,1988,4,27,0
1988-04-28,1988,4,28,0
1988-04-29,1988,4,29,0
1988-04-30,1988,4,30,0
1988-05-01,1988,5,1,0
1988-05-02,1988,5,2,0
1988-05-03,1988,5,3,0.0061321205
1988-05-04,1988,5,4,0
1988-05-05,1988,5,5,0
1988-05-06,1988,5,6,0.001518232
1988-05-07,1988,5,7,0
1988-05-08,1988,5,8,0
1988-05-09,1988,5,9,0
1988-05-10,1988,5,10,0
1988-05-11,1988,5,11,1.4777723
1988-05-12,1988,5,12,0
1988-05-13,1988,5,13,0
1988-05-14,1988,5,14,0
1988-05-15,1988,5,15,12.856209
1988-05-16,1988,5,16,0
1988-05-17,1988,5,17,0
1988-05-18,1988,5,18,0
1988-05-19,1988,5,19,0
1988-05-20,1988,5,20,0
1988-05-21,1988,5,21,0
1988-05-22,1988,5,22,0.00026569667
1988-05-23,1988,5,23,0
1988-05-24,1988,5,24,0
1988-05-25,1988,5,25,0
1988-05-26,1988,5,26,0
1988-05-27,1988,5,27,0
1988-05-28,1988,5,28,0
1988-05-29,1988,5,29,0.00033551637
1988-05-30,1988,5,30,0.0037648129
1988-05-31,1988,5,31,0
1988-06-01,1988,6,1,0
1988-06-02,1988,6,2,0.027223485
1988-06-03,1988,6,3,0
1988-06-04,1988,6,4,0
1988-06-05,1988,6,5,0
1988-06-06,1988,6,6,0
1988-06-07,1988,6,7,0
1988-06-08,1988,6,8,0.0015176457
1988-06-09,1988,6,9,0
1988-06-10,1988,6,10,0
1988-06-11,1988,6,11,0
1988-06-12,1988,6,12,0
1988-06-13,1988,6,13,0
1988-06-14,1988,6,14,0
1988-06-15,1988,6,15,0
1988-06-16,1988,6,16,0.69114362
1988-06-17,1988,6,17,0.041970302
1988-06-18,1988,6,18,0.0004141008
1988-06-19,1988,6,19,3.5940499
1988-06-20,1988,6,20,6.4549001
1988-06-21,1988,6,21,0
1988-06-22,1988,6,22,0.0068246623
1988-06-23,1988,6,23,0.0053146772
1988-06-24,1988,6,24,0
1988-06-25,1988,6,25,0
1988-06-26,1988,6,26,0
1988-06-27,1988,6,27,0
1988-06-28,1988,6,28,1.0525444
1988-06-29,1988,6,29,0
1988-06-30,1988,6,30,0
1988-07-01,1988,7,1,3.0049177
1988-07-02,1988,7,2,0.34998524
1988-07-03,1988,7,3,0.043793306
1988-07-04,1988,7,4,0.071606959
1988-07-05,1988,7,5,0.11753934
1988-07-06,1988,7,6,0
1988-07-07,1988,7,7,0
1988-07-08,1988,7,8,0
1988-07-09,1988,7,9,0
1988-07-10,1988,7,10,0
1988-07-11,1988,7,11,0
1988-07-12,1988,7,12,0
1988-07-13,1988,7,13,0
1988-07-14,1988,7,14,0
1988-07-15,1988,7,15,0
1988-07-16,1988,7,16,4.8239488
1988-07-17,1988,7,17,1.2921737
1988-07-18,1988,7,18,2.5304444e-05
1988-07-19,1988,7,19,0
1988-07-20,1988,7,20,0
1988-07-21,1988,7,21,0
1988-07-22,1988,7,22,0
1988-07-23,1988,7,23,0
1988-07-24,1988,7,24,0
1988-07-25,1988,7,25,0
1988-07-26,1988,7,26,0
1988-07-27,1988,7,27,16.557594
1988-07-28,1988,7,28,39.814559
1988-07-29,1988,7,29,16.972522
1988-07-30,1988,7,30,0.23415513
1988-07-31,1988,7,31,0
1988-08-01,1988,8,1,0
1988-08-02,1988,8,2,0
1988-08-03,1988,8,3,0
1988-08-04,1988,8,4,0
1988-08-05,1988,8,5,0
1988-08-06,1988,8,6,0
1988-08-07,1988,8,7,0
1988-08-08,1988,8,8,0
1988-08-09,1988,8,9,0
1988-08-10,1988,8,10,0.24132087
1988-08-11,1988,8,11,0
1988-08-12,1988,8,12,0.79713699
1988-08-13,1988,8,13,8.7478966
1988-08-14,1988,8,14,3.6697815
1988-08-15,1988,8,15,0
1988-08-16,1988,8,16,0
1988-08-17,1988,8,17,8.1109143
1988-08-18,1988,8,18,57.227088
1988-08-19,1988,8,19,5.7486885
1988-08-20,1988,8,20,0
1988-08-21,1988,8,21,0
1988-08-22,1988,8,22,0
1988-08-23,1988,8,23,17.361035
1988-08-24,1988,8,24,1.1759392
1988-08-25,1988,8,25,0
1988-08-26,1988,8,26,0
1988-08-27,1988,8,27,0
1988-08-28,1988,8,28,0
1988-08-29,1988,8,29,0
1988-08-30,1988,8,30,0
1988-08-31,1988,8,31,0.0020941752
1988-09-01,1988,9,1,0
1988-09-02,1988,9,2,0
1988-09-03,1988,9,3,0
1988-09-04,1988,9,4,9.0673661
1988-09-05,1988,9,5,0.021743985
1988-09-06,1988,9,6,0
1988-09-07,1988,9,7,0
1988-09-08,1988,9,8,0
1988-09-09,1988,9,9,0
1988-09-10,1988,9,10,0
1988-09-11,1988,9,11,0
1988-09-12,1988,9,12,0
1988-09-13,1988,9,13,0
1988-09-14,1988,9,14,0
1988-09-15,1988,9,15,0
1988-09-16,1988,9,16,2.0748188
1988-09-17,1988,9,17,0
1988-09-18,1988,9,18,0
1988-09-19,1988,9,19,0
1988-09-20,1988,9,20,0.28466708
1988-09-21,1988,9,21,4.299741
1988-09-22,1988,9,22,1.7049378
1988-09-23,1988,9,23,0
1988-09-24,1988,9,24,0
1988-09-25,1988,9,25,0
1988-09-26,1988,9,26,0
1988-09-27,1988,9,27,0
1988-09-28,1988,9,28,0
1988-09-29,1988,9,29,0
1988-09-30,1988,9,30,0
1988-10-01,1988,10,1,0.68255004
1988-10-02,1988,10,2,0
1988-10-03,1988,10,3,0
1988-10-04,1988,10,4,0
1988-10-05,1988,10,5,0
1988-10-06,1988,10,6,0
1988-10-07,1988,10,7,0
1988-10-08,1988,10,8,0
1988-10-09,1988,10,9,0
1988-10-10,1988,10,10,0
1988-10-11,1988,10,11,0
1988-10-12,1988,10,12,0
1988-10-13,1988,10,13,0
1988-10-14,1988,10,14,0
1988-10-15,1988,10,15,0
1988-10-16,1988,10,16,0.022962244
1988-10-17,1988,10,17,0.80218082
1988-10-18,1988,10,18,0
1988-10-19,1988,10,19,0
1988-10-20,1988,10,20,0
1988-10-21,1988,10,21,0
1988-10-22,1988,10,22,0
1988-10-23,1988,10,23,0
1988-10-24,1988,10,24,3.6935136
1988-10-25,1988,10,25,0
1988-10-26,1988,10,26,0
1988-10-27,1988,10,27,0
1988-10-28,1988,10,28,0
1988-10-29,1988,10,29,0.26364365
1988-10-30,1988,10,30,0
1988-10-31,1988,10,31,0
1988-11-01,1988,11,1,0
1988-11-02,1988,11,2,0
1988-11-03,1988,11,3,0
1988-11-04,1988,11,4,0
1988-11-05,1988,11,5,0
1988-11-06,1988,11,6,0
1988-11-07,1988,11,7,0
1988-11-08,1988,11,8,0
1988-11-09,1988,11,9,0
1988-11-10,1988,11,10,0
1988-11-11,1988,11,11,0
1988-11-12,1988,11,12,0
1988-11-13,1988,11,13,0
1988-11-14,1988,11,14,0
1988-11-15,1988,11,15,0
1988-11-16,1988,11,16,0
1988-11-17,1988,11,17,0
1988-11-18,1988,11,18,0
1988-11-19,1988,11,19,13.530619
1988-11-20,1988,11,20,1.937334
1988-11-21,1988,11,21,0
1988-11-22,1988,11,22,0
1988-11-23,1988,11,23,0
1988-11-24,1988,11,24,0
1988-11-25,1988,11,25,0
1988-11-26,1988,11,26,0
1988-11-27,1988,11,27,0
1988-11-28,1988,11,28,0
1988-11-29,1988,11,29,0.089083711
1988-11-30,1988,11,30,0.41983251
1988-12-01,1988,12,1,0.12834733
1988-12-02,1988,12,2,0.0097613259
1988-12-03,1988,12,3,0.005342761
1988-12-04,1988,12,4,0.055765446
1988-12-05,1988,12,5,5.7397144
1988-12-06,1988,12,6,3.5683403
1988-12-07,1988,12,7,0.027591208
1988-12-08,1988,12,8,0
1988-12-09,1988,12,9,0
1988-12-10,1988,12,10,0
1988-12-11,1988,12,11,0.00084954803
1988-12-12,1988,12,12,0.53082098
1988-12-13,1988,12,13,0
1988-12-14,1988,12,14,0
1988-12-15,1988,12,15,0
1988-12-16,1988,12,16,0
1988-12-17,1988,12,17,0
1988-12-18,1988,12,18,0
1988-12-19,1988,12,19,0
1988-12-20,1988,12,20,0
1988-12-21,1988,12,21,0
1988-12-22,1988,12,22,0.0028639801
1988-12-23,1988,12,23,1.8783339
1988-12-24,1988,12,24,0.23502904
1988-12-25,1988,12,25,0.10598547
1988-12-26,1988,12,26,0.078785573
1988-12-27,1988,12,27,0.0043659474
1988-12-28,1988,12,28,0.014402734
1988-12-29,1988,12,29,0.0085217857
1988-12-30,1988,12,30,0.0032076402
1988-12-31,1988,12,31,0
1989-01-01,1989,1,1,0
1989-01-02,1989,1,2,0
1989-01-03,1989,1,3,2.5850227
1989-01-04,1989,1,4,10.492889
1989-01-05,1989,1,5,3.5941366
1989-01-06,1989,1,6,0.085882861
1989-01-07,1989,1,7,0.0017061656
1989-01-08,1989,1,8,0.015603539
1989-01-09,1989,1,9,1.4933413
1989-01-10,1989,1,10,2.0800258
1989-01-11,1989,1,11,0.4603056
1989-01-12,1989,1,12,0.1412978
1989-01-13,1989,1,13,0.019148962
1989-01-14,1989,1,14,0
1989-01-15,1989,1,15,0
1989-01-16,1989,1,16,0
1989-01-17,1989,1,17,0
1989-01-18,1989,1,18,0.10195869
1989-01-19,1989,1,19,0.013711486
1989-01-20,1989,1,20,0
1989-01-21,1989,1,21,0
1989-01-22,1989,1,22,0.059761746
1989-01-23,1989,1,23,0.49558353
1989-01-24,1989,1,24,0.006887623
1989-01-25,1989,1,25,0
1989-01-26,1989,1,26,0
1989-01-27,1989,1,27,0
1989-01-28,1989,1,28,0
1989-01-29,1989,1,29,0
1989-01-30,1989,1,30,0
1989-01-31,1989,1,31,0
1989-02-01,1989,2,1,0
1989-02-02,1989,2,2,0
1989-02-03,1989,2,3,0.00045287524
1989-02-04,1989,2,4,0
1989-02-05,1989,2,5,0
1989-02-06,1989,2,6,0
1989-02-07,1989,2,7,0
1989-02-08,1989,2,8,0
1989-02-09,1989,2,9,0
1989-02-10,1989,2,10,0.06456173
1989-02-11,1989,2,11,0.0077068734
1989-02-12,1989,2,12,0
1989-02-13,1989,2,13,0
1989-02-14,1989,2,14,0
1989-02-15,1989,2,15,0
1989-02-16,1989,2,16,0
1989-02-17,1989,2,17,0
1989-02-18,1989,2,18,0
1989-02-19,1989,2,19,0
1989-02-20,1989,2,20,0
1989-02-21,1989,2,21,0
1989-02-22,1989,2,22,0
1989-02-23,1989,2,23,0
1989-02-24,1989,2,24,0.037895855
1989-02-25,1989,2,25,0.14675739
1989-02-26,1989,2,26,0
1989-02-27,1989,2,27,0
1989-02-28,1989,2,28,0
1989-03-01,1989,3,1,0
1989-03-02,1989,3,2,0
1989-03-03,1989,3,3,0
1989-03-04,1989,3,4,0
1989-03-05,1989,3,5,0
1989-03-06,1989,3,6,0
1989-03-07,1989,3,7,0
1989-03-08,1989,3,8,0
1989-03-09,1989,3,9,0.00015510596
1989-03-10,1989,3,10,2.0118153e-05
1989-03-11,1989,3,11,0
1989-03-12,1989,3,12,0
1989-03-13,1989,3,13,0
1989-03-14,1989,3,14,0
1989-03-15,1989,3,15,0
1989-03-16,1989,3,16,0
1989-03-17,1989,3,17,0
1989-03-18,1989,3,18,0
1989-03-19,1989,3,19,0
1989-03-20,1989,3,20,0
1989-03-21,1989,3,21,0
1989-03-22,1989,3,22,0
1989-03-23,1989,3,23,0
1989-03-24,1989,3,24,0
1989-03-25,1989,3,25,0
1989-03-26,1989,3,26,0
1989-03-27,1989,3,27,0
1989-03-28,1989,3,28,0
1989-03-29,1989,3,29,0
1989-03-30,1989,3,30,0
1989-03-31,1989,3,31,0
1989-04-01,1989,4,1,0
1989-04-02,1989,4,2,0
1989-04-03,1989,4,3,0
1989-04-04,1989,4,4,0
1989-04-05,1989,4,5,0
1989-04-06,1989,4,6,0
1989-04-07,1989,4,7,0
1989-04-08,1989,4,8,0
1989-04-09,1989,4,9,0
1989-04-10,1989,4,10,0
1989-04-11,1989,4,11,0
1989-04-12,1989,4,12,0
1989-04-13,1989,4,13,0
1989-04-14,1989,4,14,0
1989-04-15,1989,4,15,0
1989-04-16,1989,4,16,0
1989-04-17,1989,4,17,0
1989-04-18,1989,4,18,0
1989-04-19,1989,4,19,0
1989-04-20,1989,4,20,0
1989-04-21,1989,4,21,0
1989-04-22,1989,4,22,0
1989-04-23,1989,4,23,0
1989-04-24,1989,4,24,0
1989-04-25,1989,4,25,0.0043589242
1989-04-26,1989,4,26,0
1989-04-27,1989,4,27,0
1989-04-28,1989,4,28,1.6665299
1989-04-29,1989,4,29,15.01682
1989-04-30,1989,4,30,0.041951775
1989-05-01,1989,5,1,0
1989-05-02,1989,5,2,5.2425657
1989-05-03,1989,5,3,24.013171
1989-05-04,1989,5,4,1.1550828
1989-05-05,1989,5,5,0.00523802
1989-05-06,1989,5,6,0.00012652222
1989-05-07,1989,5,7,0
1989-05-08,1989,5,8,0
1989-05-09,1989,5,9,0
1989-05-10,1989,5,10,0
1989-05-11,1989,5,11,0
1989-05-12,1989,5,12,0
1989-05-13,1989,5,13,0.49997413
1989-05-14,1989,5,14,5.35033
1989-05-15,1989,5,15,0
1989-05-16,1989,5,16,0
1989-05-17,1989,5,17,0
1989-05-18,1989,5,18,0
1989-05-19,1989,5,19,0
1989-05-20,1989,5,20,0
1989-05-21,1989,5,21,0
1989-05-22,1989,5,22,0
1989-05-23,1989,5,23,0
1989-05-24,1989,5,24,0
1989-05-25,1989,5,25,0
1989-05-26,1989,5,26,0
1989-05-27,1989,5,27,0
1989-05-28,1989,5,28,0
1989-05-29,1989,5,29,0
1989-05-30,1989,5,30,0.011399468
1989-05-31,1989,5,31,0.00014839552
1989-06-01,1989,6,1,0
1989-06-02,1989,6,2,0
1989-06-03,1989,6,3,0
1989-06-04,1989,6,4,0
1989-06-05,1989,6,5,0
1989-06-06,1989,6,6,0
1989-06-07,1989,6,7,8.1785592
1989-06-08,1989,6,8,0
1989-06-09,1989,6,9,0
1989-06-10,1989,6,10,0
1989-06-11,1989,6,11,0
1989-06-12,1989,6,12,0
1989-06-13,1989,6,13,0
1989-06-14,1989,6,14,0
1989-06-15,1989,6,15,0
1989-06-16,1989,6,16,0
1989-06-17,1989,6,17,0
1989-06-18,1989,6,18,0
1989-06-19,1989,6,19,0
1989-06-20,1989,6,20,0
1989-06-21,1989,6,21,0.00010121778
1989-06-22,1989,6,22,0
1989-06-23,1989,6,23,0
1989-06-24,1989,6,24,0
1989-06-25,1989,6,25,4.1937057
1989-06-26,1989,6,26,7.1046372
1989-06-27,1989,6,27,0
1989-06-28,1989,6,28,0
1989-06-29,1989,6,29,13.834865
1989-06-30,1989,6,30,0.29974757
1989-07-01,1989,7,1,0.00148031
1989-07-02,1989,7,2,0
1989-07-03,1989,7,3,0
1989-07-04,1989,7,4,0
1989-07-05,1989,7,5,0
1989-07-06,1989,7,6,0
1989-07-07,1989,7,7,0
1989-07-08,1989,7,8,0
1989-07-09,1989,7,9,0
1989-07-10,1989,7,10,0
1989-07-11,1989,7,11,0
1989-07-12,1989,7,12,0
1989-07-13,1989,7,13,0
1989-07-14,1989,7,14,0
1989-07-15,1989,7,15,0
1989-07-16,1989,7,16,0
1989-07-17,1989,7,17,0
1989-07-18,1989,7,18,0
1989-07-19,1989,7,19,8.4884956
1989-07-20,1989,7,20,0
1989-07-21,1989,7,21,0
1989-07-22,1989,7,22,5.8712619
1989-07-23,1989,7,23,3.408342
1989-07-24,1989,7,24,0
1989-07-25,1989,7,25,31.488966
1989-07-26,1989,7,26,47.52212
1989-07-27,1989,7,27,3.8249056
1989-07-28,1989,7,28,15.108103
1989-07-29,1989,7,29,0.43959196
1989-07-30,1989,7,30,0
1989-07-31,1989,7,31,0
1989-08-01,1989,8,1,0
1989-08-02,1989,8,2,5.337547
1989-08-03,1989,8,3,0.73287871
1989-08-04,1989,8,4,0
1989-08-05,1989,8,5,0
1989-08-06,1989,8,6,0
1989-08-07,1989,8,7,0
1989-08-08,1989,8,8,0
1989-08-09,1989,8,9,0
1989-08-10,1989,8,10,0
1989-08-11,1989,8,11,0
1989-08-12,1989,8,12,0
1989-08-13,1989,8,13,0
1989-08-14,1989,8,14,0
1989-08-15,1989,8,15,0
1989-08-16,1989,8,16,0
1989-08-17,1989,8,17,2.6077289
1989-08-18,1989,8,18,37.0827
1989-08-19,1989,8,19,27.258857
1989-08-20,1989,8,20,5.5145838
1989-08-21,1989,8,21,1.0579702
1989-08-22,1989,8,22,52.593978
1989-08-23,1989,8,23,69.477207
1989-08-24,1989,8,24,6.9476101
1989-08-25,1989,8,25,6.7834702
1989-08-26,1989,8,26,0.025561409
1989-08-27,1989,8,27,0
1989-08-28,1989,8,28,0
1989-08-29,1989,8,29,2.0817099
1989-08-30,1989,8,30,1.2305181
1989-08-31,1989,8,31,0
1989-09-01,1989,9,1,0
1989-09-02,1989,9,2,0
1989-09-03,1989,9,3,5.7466991
1989-09-04,1989,9,4,60.503488
1989-09-05,1989,9,5,18.126738
1989-09-06,1989,9,6,0
1989-09-07,1989,9,7,0
1989-09-08,1989,9,8,0
1989-09-09,1989,9,9,0
1989-09-10,1989,9,10,0.00012378435
1989-09-11,1989,9,11,0
1989-09-12,1989,9,12,0
1989-09-13,1989,9,13,0
1989-09-14,1989,9,14,0
1989-09-15,1989,9,15,0
1989-09-16,1989,9,16,0
1989-09-17,1989,9,17,0
1989-09-18,1989,9,18,0
1989-09-19,1989,9,19,0
1989-09-20,1989,9,20,0
1989-09-21,1989,9,21,0.76057651
1989-09-22,1989,9,22,0
1989-09-23,1989,9,23,0
1989-09-24,1989,9,24,0
1989-09-25,1989,9,25,0
1989-09-26,1989,9,26,0
1989-09-27,1989,9,27,0
1989-09-28,1989,9,28,0
1989-09-29,1989,9,29,0
1989-09-30,1989,9,30,0
1989-10-01,1989,10,1,0
1989-10-02,1989,10,2,0
1989-10-03,1989,10,3,0
1989-10-04,1989,10,4,0
1989-10-05,1989,10,5,0
1989-10-06,1989,10,6,0
1989-10-07,1989,10,7,0
1989-10-08,1989,10,8,0
1989-10-09,1989,10,9,0
1989-10-10,1989,10,10,0
1989-10-11,1989,10,11,0
1989-10-12,1989,10,12,0
1989-10-13,1989,10,13,0
1989-10-14,1989,10,14,0
1989-10-15,1989,10,15,0
1989-10-16,1989,10,16,0
1989-10-17,1989,10,17,0
1989-10-18,1989,10,18,0
1989-10-19,1989,10,19,0.20699867
1989-10-20,1989,10,20,0
1989-10-21,1989,10,21,0
1989-10-22,1989,10,22,0
1989-10-23,1989,10,23,0
1989-10-24,1989,10,24,1.2631313
1989-10-25,1989,10,25,2.7130692
1989-10-26,1989,10,26,0
1989-10-27,1989,10,27,0
1989-10-28,1989,10,28,0.2010602
1989-10-29,1989,10,29,0
1989-10-30,1989,10,30,0
1989-10-31,1989,10,31,0
1989-11-01,1989,11,1,1.8910234
1989-11-02,1989,11,2,0
1989-11-03,1989,11,3,0
1989-11-04,1989,11,4,0
1989-11-05,1989,11,5,0.00026733745
1989-11-06,1989,11,6,0
1989-11-07,1989,11,7,0
1989-11-08,1989,11,8,0
1989-11-09,1989,11,9,0
1989-11-10,1989,11,10,0.27646377
1989-11-11,1989,11,11,0
1989-11-12,1989,11,12,0
1989-11-13,1989,11,13,0
1989-11-14,1989,11,14,0
1989-11-15,1989,11,15,0
1989-11-16,1989,11,16,0
1989-11-17,1989,11,17,0
1989-11-18,1989,11,18,0
1989-11-19,1989,11,19,0
1989-11-20,1989,11,20,0
1989-11-21,1989,11,21,0
1989-11-22,1989,11,22,0
1989-11-23,1989,11,23,0
1989-11-24,1989,11,24,0
1989-11-25,1989,11,25,0
1989-11-26,1989,11,26,0
1989-11-27,1989,11,27,0
1989-11-28,1989,11,28,0
1989-11-29,1989,11,29,0
1989-11-30,1989,11,30,0
1989-12-01,1989,12,1,0
1989-12-02,1989,12,2,0.0013661506
1989-12-03,1989,12,3,0
1989-12-04,1989,12,4,0.3912488
1989-12-05,1989,12,5,0.0032567815
1989-12-06,1989,12,6,0
1989-12-07,1989,12,7,0
1989-12-08,1989,12,8,0
1989-12-09,1989,12,9,0
1989-12-10,1989,12,10,0
1989-12-11,1989,12,11,0
1989-12-12,1989,12,12,0
1989-12-13,1989,12,13,0
1989-12-14,1989,12,14,0
1989-12-15,1989,12,15,0.00048324031
1989-12-16,1989,12,16,3.8304209
1989-12-17,1989,12,17,0.0080816329
1989-12-18,1989,12,18,0
1989-12-19,1989,12,19,9.3884714e-05
1989-12-20,1989,12,20,0.023904654
1989-12-21,1989,12,21,0.054544508
1989-12-22,1989,12,22,0.015340871
1989-12-23,1989,12,23,0.023175361
1989-12-24,1989,12,24,0.028267819
1989-12-25,1989,12,25,0.0065287566
1989-12-26,1989,12,26,0.18363341
1989-12-27,1989,12,27,0.071319903
1989-12-28,1989,12,28,0.014756277
1989-12-29,1989,12,29,0.24116605
1989-12-30,1989,12,30,0.015019159
1989-12-31,1989,12,31,0.003194708
1990-01-01,1990,1,1,0
1990-01-02,1990,1,2,0
1990-01-03,1990,1,3,0
1990-01-04,1990,1,4,0
1990-01-05,1990,1,5,0
1990-01-06,1990,1,6,0
1990-01-07,1990,1,7,0
1990-01-08,1990,1,8,0
1990-01-09,1990,1,9,0
1990-01-10,1990,1,10,0
1990-01-11,1990,1,11,0.56760385
1990-01-12,1990,1,12,2.9850371
1990-01-13,1990,1,13,0.51270268
1990-01-14,1990,1,14,0.014220285
1990-01-15,1990,1,15,0
1990-01-16,1990,1,16,2.0635385
1990-01-17,1990,1,17,0
1990-01-18,1990,1,18,0
1990-01-19,1990,1,19,0
1990-01-20,1990,1,20,0
1990-01-21,1990,1,21,0
1990-01-22,1990,1,22,0
1990-01-23,1990,1,23,0
1990-01-24,1990,1,24,0
1990-01-25,1990,1,25,0
1990-01-26,1990,1,26,0
1990-01-27,1990,1,27,0
1990-01-28,1990,1,28,0
1990-01-29,1990,1,29,0
1990-01-30,1990,1,30,0
1990-01-31,1990,1,31,0
1990-02-01,1990,2,1,0
1990-02-02,1990,2,2,0
1990-02-03,1990,2,3,0
1990-02-04,1990,2,4,0
1990-02-05,1990,2,5,0
1990-02-06,1990,2,6,3.6799418
1990-02-07,1990,2,7,0.83166814
1990-02-08,1990,2,8,0.0013967556
1990-02-09,1990,2,9,0
1990-02-10,1990,2,10,0.15238392
1990-02-11,1990,2,11,0.092583672
1990-02-12,1990,2,12,0.21596037
1990-02-13,1990,2,13,0.25442169
1990-02-14,1990,2,14,0.061519561
1990-02-15,1990,2,15,0
1990-02-16,1990,2,16,0.029282881
1990-02-17,1990,2,17,0.032304649
1990-02-18,1990,2,18,2.6752902e-05
1990-02-19,1990,2,19,0
1990-02-20,1990,2,20,0
1990-02-21,1990,2,21,0
1990-02-22,1990,2,22,0
1990-02-23,1990,2,23,0.48906214
1990-02-24,1990,2,24,0.016318196
1990-02-25,1990,2,25,0
1990-02-26,1990,2,26,0
1990-02-27,1990,2,27,0
1990-02-28,1990,2,28,0.05751511
1990-03-01,1990,3,1,0
1990-03-02,1990,3,2,0
1990-03-03,1990,3,3,0
1990-03-04,1990,3,4,0
1990-03-05,1990,3,5,0
1990-03-06,1990,3,6,0
1990-03-07,1990,3,7,0
1990-03-08,1990,3,8,0
1990-03-09,1990,3,9,0
1990-03-10,1990,3,10,0
1990-03-11,1990,3,11,0
1990-03-12,1990,3,12,0
1990-03-13,1990,3,13,0
1990-03-14,1990,3,14,0
1990-03-15,1990,3,15,0
1990-03-16,1990,3,16,0
1990-03-17,1990,3,17,0
1990-03-18,1990,3,18,0
1990-03-19,1990,3,19,0
1990-03-20,1990,3,20,0
1990-03-21,1990,3,21,0
1990-03-22,1990,3,22,0.8840505
1990-03-23,1990,3,23,0
1990-03-24,1990,3,24,0
1990-03-25,1990,3,25,0
1990-03-26,1990,3,26,0
1990-03-27,1990,3,27,0
1990-03-28,1990,3,28,7.7097721
1990-03-29,1990,3,29,27.210476
1990-03-30,1990,3,30,0.19505983
1990-03-31,1990,3,31,0
1990-04-01,1990,4,1,0
1990-04-02,1990,4,2,0
1990-04-03,1990,4,3,0
1990-04-04,1990,4,4,0
1990-04-05,1990,4,5,0
1990-04-06,1990,4,6,0
1990-04-07,1990,4,7,0
1990-04-08,1990,4,8,0
1990-04-09,1990,4,9,0
1990-04-10,1990,4,10,0
1990-04-11,1990,4,11,0
1990-04-12,1990,4,12,0
1990-04-13,1990,4,13,0
1990-04-14,1990,4,14,0
1990-04-15,1990,4,15,0.36960146
1990-04-16,1990,4,16,2.0404405
1990-04-17,1990,4,17,0
1990-04-18,1990,4,18,0
1990-04-19,1990,4,19,0
1990-04-20,1990,4,20,0
1990-04-21,1990,4,21,0
1990-04-22,1990,4,22,0
1990-04-23,1990,4,23,2.114426
1990-04-24,1990,4,24,2.757939
1990-04-25,1990,4,25,0.54778435
1990-04-26,1990,4,26,0
1990-04-27,1990,4,27,0
1990-04-28,1990,4,28,0
1990-04-29,1990,4,29,0
1990-04-30,1990,4,30,0
1990-05-01,1990,5,1,0
1990-05-02,1990,5,2,2.8719779
1990-05-03,1990,5,3,0
1990-05-04,1990,5,4,0
1990-05-05,1990,5,5,0
1990-05-06,1990,5,6,0
1990-05-07,1990,5,7,0
1990-05-08,1990,5,8,0.71194303
1990-05-09,1990,5,9,21.599479
1990-05-10,1990,5,10,0.032732169
1990-05-11,1990,5,11,0
1990-05-12,1990,5,12,0.14424451
1990-05-13,1990,5,13,0.0141075
1990-05-14,1990,5,14,0.0065144503
1990-05-15,1990,5,15,0
1990-05-16,1990,5,16,0.027863623
1990-05-17,1990,5,17,0
1990-05-18,1990,5,18,0
1990-05-19,1990,5,19,0
1990-05-20,1990,5,20,5.9512712e-06
